       19	2025-12-07 10:44:35	1	0	1	0
       20	2025-12-07 10:59:30	1	0	1	0
       11	2025-12-07 11:10:38	1	0	1	0
        5	2025-12-07 13:38:41	1	0	1	0
        5	2025-12-07 14:11:31	1	0	1	0
       20	2025-12-07 18:37:53	1	0	1	0
       11	2025-12-07 18:38:06	1	0	1	0
       19	2025-12-07 18:38:47	1	0	1	0
       16	2025-12-07 21:33:41	1	0	1	0
       21	2025-12-07 21:34:13	1	0	1	0
        5	2025-12-07 21:34:22	1	0	1	0
       12	2025-12-07 21:34:55	1	0	1	0
        5	2025-12-08 09:30:49	1	0	1	0
       21	2025-12-08 09:32:50	1	0	1	0
       12	2025-12-08 09:37:33	1	0	1	0
       22	2025-12-08 09:39:14	1	0	1	0
       16	2025-12-08 09:44:21	1	0	1	0
       19	2025-12-08 10:32:51	1	0	1	0
       20	2025-12-08 10:44:13	1	0	1	0
       11	2025-12-08 12:58:34	1	0	1	0
       19	2025-12-08 18:55:42	1	0	1	0
       20	2025-12-08 18:55:52	1	0	1	0
       11	2025-12-08 18:56:06	1	4	1	0
       22	2025-12-08 20:24:36	1	4	1	0
        5	2025-12-08 21:26:11	1	4	1	0
       16	2025-12-08 21:26:29	1	4	1	0
       21	2025-12-08 21:26:37	1	4	1	0
       12	2025-12-08 21:26:45	1	4	1	0
        5	2025-12-10 09:34:19	1	0	1	0
       22	2025-12-10 09:34:28	1	4	1	0
       12	2025-12-10 09:37:47	1	4	1	0
       21	2025-12-10 09:42:31	1	4	1	0
       16	2025-12-10 10:04:14	1	4	1	0
       19	2025-12-10 10:40:04	1	4	1	0
       11	2025-12-10 10:53:37	1	4	1	0
       20	2025-12-10 10:59:24	1	4	1	0
       11	2025-12-10 18:57:05	1	0	1	0
       20	2025-12-10 18:57:15	1	0	1	0
       19	2025-12-10 18:57:24	1	0	1	0
       22	2025-12-10 20:30:21	1	0	1	0
       12	2025-12-10 21:39:09	1	0	1	0
       21	2025-12-10 21:39:50	1	0	1	0
        5	2025-12-10 21:42:58	1	4	1	0
       16	2025-12-10 21:43:12	1	4	1	0
        5	2025-12-11 09:31:52	1	0	1	0
       12	2025-12-11 09:37:47	1	0	1	0
       22	2025-12-11 09:42:27	1	0	1	0
       21	2025-12-11 09:43:15	1	0	1	0
       16	2025-12-11 10:04:22	1	0	1	0
       19	2025-12-11 10:46:50	1	0	1	0
       20	2025-12-11 10:49:09	1	0	1	0
       11	2025-12-11 10:52:24	1	0	1	0
       11	2025-12-11 18:22:10	1	0	1	0
       20	2025-12-11 18:22:20	1	0	1	0
       19	2025-12-11 18:22:36	1	0	1	0
       22	2025-12-11 20:29:00	1	4	1	0
        5	2025-12-11 20:31:16	1	4	1	0
       12	2025-12-11 21:30:08	1	4	1	0
       21	2025-12-11 21:30:22	1	4	1	0
       16	2025-12-11 21:34:29	1	4	1	0
        5	2025-12-12 09:32:15	1	0	1	0
       12	2025-12-12 09:38:05	1	0	1	0
       22	2025-12-12 09:43:22	1	0	1	0
       20	2025-12-12 10:42:07	1	0	1	0
       19	2025-12-12 10:47:11	1	0	1	0
       11	2025-12-12 10:56:07	1	0	1	0
       21	2025-12-12 11:18:00	1	0	1	0
       19	2025-12-12 18:43:42	1	0	1	0
       20	2025-12-12 18:43:50	1	0	1	0
       11	2025-12-12 18:44:06	1	0	1	0
       22	2025-12-12 20:18:25	1	4	1	0
        5	2025-12-12 21:38:07	1	4	1	0
       12	2025-12-12 21:38:15	1	4	1	0
       21	2025-12-12 21:38:23	1	4	1	0
        5	2025-12-13 09:44:48	1	0	1	0
       12	2025-12-13 09:44:57	1	0	1	0
       16	2025-12-13 09:45:02	1	0	1	0
       21	2025-12-13 10:00:50	1	0	1	0
       19	2025-12-13 10:35:08	1	0	1	0
       20	2025-12-13 10:45:10	1	0	1	0
       11	2025-12-13 11:47:41	1	0	1	0
       19	2025-12-13 18:52:05	1	0	1	0
       20	2025-12-13 18:52:18	1	0	1	0
       11	2025-12-13 18:52:38	1	0	1	0
       21	2025-12-13 21:28:33	1	0	1	0
       12	2025-12-13 21:28:45	1	0	1	0
       16	2025-12-13 21:28:58	1	0	1	0
        5	2025-12-13 21:29:21	1	0	1	0
        5	2025-12-14 09:28:52	1	0	1	0
       21	2025-12-14 09:35:34	1	0	1	0
       12	2025-12-14 09:53:16	1	0	1	0
       16	2025-12-14 09:54:07	1	0	1	0
       19	2025-12-14 10:37:22	1	0	1	0
       11	2025-12-14 10:48:26	1	0	1	0
       20	2025-12-14 10:56:09	1	0	1	0
       19	2025-12-14 18:41:27	1	0	1	0
       11	2025-12-14 18:41:39	1	0	1	0
       20	2025-12-14 18:41:50	1	0	1	0
       12	2025-12-14 21:33:23	1	0	1	0
       21	2025-12-14 21:33:37	1	0	1	0
        5	2025-12-14 21:33:54	1	0	1	0
       16	2025-12-14 21:34:19	1	0	1	0
        5	2025-12-15 09:43:24	1	0	1	0
       21	2025-12-15 09:43:34	1	0	1	0
       12	2025-12-15 09:43:40	1	0	1	0
       16	2025-12-15 09:58:31	1	0	1	0
       22	2025-12-15 10:02:15	1	4	1	0
       19	2025-12-15 10:33:24	1	0	1	0
       20	2025-12-15 10:43:15	1	0	1	0
       11	2025-12-15 10:48:17	1	0	1	0
        5	2025-12-15 14:10:22	1	0	1	0
       20	2025-12-15 18:40:21	1	0	1	0
       11	2025-12-15 18:40:36	1	4	1	0
       19	2025-12-15 18:40:57	1	4	1	0
       22	2025-12-15 20:43:02	1	4	1	0
       21	2025-12-15 21:37:49	1	4	1	0
       12	2025-12-15 21:37:54	1	4	1	0
       16	2025-12-15 21:38:12	1	4	1	0
       16	2025-12-17 09:32:56	1	0	1	0
       22	2025-12-17 09:33:17	1	4	1	0
       12	2025-12-17 09:33:36	1	4	1	0
       21	2025-12-17 09:41:14	1	4	1	0
       19	2025-12-17 10:45:20	1	4	1	0
       20	2025-12-17 10:45:59	1	4	1	0
       11	2025-12-17 10:51:26	1	4	1	0
       19	2025-12-17 18:54:48	1	4	1	0
       20	2025-12-17 18:55:19	1	4	1	0
       11	2025-12-17 18:55:36	1	4	1	0
       22	2025-12-17 20:27:52	1	4	1	0
       12	2025-12-17 21:35:54	1	4	1	0
       16	2025-12-17 21:38:21	1	4	1	0
       21	2025-12-17 21:38:33	1	4	1	0
       12	2025-12-18 09:54:09	1	0	1	0
       21	2025-12-18 09:54:25	1	0	1	0
       22	2025-12-18 09:54:39	1	0	1	0
       16	2025-12-18 09:55:30	1	0	1	0
       19	2025-12-18 10:37:34	1	0	1	0
       20	2025-12-18 10:44:12	1	0	1	0
       11	2025-12-18 11:02:35	1	0	1	0
       20	2025-12-18 17:42:31	1	4	1	0
       19	2025-12-18 17:45:36	1	4	1	0
       11	2025-12-18 17:46:01	1	4	1	0
       22	2025-12-18 20:32:19	1	0	1	0
       12	2025-12-18 21:27:43	1	0	1	0
       21	2025-12-18 21:28:00	1	0	1	0
       16	2025-12-18 21:28:12	1	0	1	0
       16	2025-12-19 09:30:07	1	0	1	0
       12	2025-12-19 09:30:18	1	0	1	0
       21	2025-12-19 09:40:22	1	0	1	0
       22	2025-12-19 09:44:30	1	0	1	0
       19	2025-12-19 10:48:34	1	0	1	0
       11	2025-12-19 10:52:01	1	0	1	0
       20	2025-12-19 10:53:16	1	4	1	0
       16	2025-12-19 13:11:49	1	0	1	0
       16	2025-12-19 14:45:46	1	0	1	0
       20	2025-12-19 18:39:48	1	0	1	0
       19	2025-12-19 18:39:57	1	0	1	0
       11	2025-12-19 18:40:07	1	0	1	0
       22	2025-12-19 20:22:10	1	4	1	0
       16	2025-12-19 21:24:13	1	0	1	0
       12	2025-12-19 21:24:39	1	0	1	0
       21	2025-12-19 21:24:49	1	0	1	0
       12	2025-12-20 09:48:42	1	0	1	0
       22	2025-12-20 09:48:48	1	0	1	0
       21	2025-12-20 09:48:53	1	0	1	0
       16	2025-12-20 09:49:01	1	0	1	0
       19	2025-12-20 10:37:20	1	0	1	0
       20	2025-12-20 10:52:36	1	0	1	0
       11	2025-12-20 11:07:47	1	0	1	0
       19	2025-12-20 18:52:47	1	4	1	0
       11	2025-12-20 18:52:58	1	4	1	0
       20	2025-12-20 18:53:07	1	4	1	0
       22	2025-12-20 20:30:39	1	4	1	0
       12	2025-12-20 21:36:19	1	4	1	0
       21	2025-12-20 21:36:46	1	4	1	0
       16	2025-12-20 21:37:00	1	4	1	0
       12	2025-12-21 09:44:05	1	0	1	0
       21	2025-12-21 09:44:08	1	0	1	0
       16	2025-12-21 09:44:14	1	0	1	0
       22	2025-12-21 09:48:34	1	0	1	0
       19	2025-12-21 10:48:14	1	0	1	0
       11	2025-12-21 11:02:05	1	0	1	0
       20	2025-12-21 11:06:47	1	0	1	0
       20	2025-12-21 15:05:18	1	0	1	0
       19	2025-12-21 18:39:50	1	4	1	0
       11	2025-12-21 18:40:02	1	4	1	0
       22	2025-12-21 21:03:30	1	0	1	0
       12	2025-12-21 21:28:03	1	0	1	0
       21	2025-12-21 21:28:23	1	0	1	0
       16	2025-12-21 21:28:27	1	0	1	0
        5	2025-12-22 09:37:11	1	0	1	0
       12	2025-12-22 09:37:20	1	0	1	0
       16	2025-12-22 09:39:47	1	0	1	0
       21	2025-12-22 09:50:38	1	0	1	0
       22	2025-12-22 10:05:37	1	0	1	0
       19	2025-12-22 10:29:02	1	0	1	0
       20	2025-12-22 10:51:32	1	0	1	0
       11	2025-12-22 11:02:37	1	0	1	0
       19	2025-12-22 13:55:59	1	4	1	0
       20	2025-12-22 18:41:17	1	0	1	0
       11	2025-12-22 18:41:44	1	0	1	0
       22	2025-12-22 20:17:34	1	0	1	0
        5	2025-12-22 20:37:27	1	0	1	0
       21	2025-12-22 21:27:12	1	0	1	0
       16	2025-12-22 21:27:17	1	0	1	0
       12	2025-12-22 21:27:32	1	0	1	0
        5	2025-12-24 09:31:22	1	0	1	0
       21	2025-12-24 09:31:33	1	0	1	0
       12	2025-12-24 09:37:45	1	0	1	0
       22	2025-12-24 09:40:50	1	0	1	0
       11	2025-12-24 10:21:12	1	0	1	0
       20	2025-12-24 10:38:56	1	4	1	0
       19	2025-12-24 11:07:40	1	4	1	0
       20	2025-12-24 18:28:52	1	4	1	0
       19	2025-12-24 18:30:28	1	0	1	0
       11	2025-12-24 18:30:37	1	0	1	0
       22	2025-12-24 20:36:03	1	0	1	0
        5	2025-12-24 21:24:17	1	0	1	0
       12	2025-12-24 21:24:46	1	0	1	0
       21	2025-12-24 21:25:03	1	0	1	0
        5	2025-12-25 09:20:59	1	0	1	0
       12	2025-12-25 09:21:42	1	0	1	0
       16	2025-12-25 09:31:48	1	0	1	0
       21	2025-12-25 09:40:22	1	0	1	0
       19	2025-12-25 10:31:15	1	4	1	0
       11	2025-12-25 10:51:24	1	4	1	0
       20	2025-12-25 10:55:10	1	0	1	0
        5	2025-12-25 14:19:09	1	0	1	0
        5	2025-12-25 14:57:38	1	0	1	0
       11	2025-12-25 18:19:46	1	0	1	0
       19	2025-12-25 18:30:12	1	0	1	0
       20	2025-12-25 18:30:26	1	0	1	0
        5	2025-12-25 21:13:49	1	0	1	0
       16	2025-12-25 21:13:58	1	0	1	0
       12	2025-12-25 21:14:05	1	0	1	0
       21	2025-12-25 21:14:17	1	0	1	0
        5	2025-12-26 09:23:58	1	0	1	0
       21	2025-12-26 09:24:15	1	0	1	0
       22	2025-12-26 09:24:35	1	4	1	0
       12	2025-12-26 09:24:39	1	4	1	0
       16	2025-12-26 10:01:56	1	4	1	0
       20	2025-12-26 11:19:24	1	4	1	0
       16	2025-12-26 13:04:11	1	4	1	0
       21	2025-12-26 14:09:39	1	4	1	0
       16	2025-12-26 14:35:39	1	4	1	0
       20	2025-12-26 18:39:53	1	0	1	0
       22	2025-12-26 20:15:20	1	0	1	0
       16	2025-12-26 21:22:12	1	0	1	0
       12	2025-12-26 21:23:11	1	0	1	0
        5	2025-12-26 21:27:08	1	0	1	0
        5	2025-12-27 09:22:09	1	0	1	0
       22	2025-12-27 09:22:18	1	0	1	0
       16	2025-12-27 09:38:21	1	0	1	0
       12	2025-12-27 09:42:02	1	0	1	0
       20	2025-12-27 10:53:23	1	0	1	0
       20	2025-12-27 18:38:47	1	0	1	0
       22	2025-12-27 20:15:16	1	0	1	0
       12	2025-12-27 21:20:50	1	0	1	0
       16	2025-12-27 21:21:21	1	0	1	0
        5	2025-12-27 21:21:42	1	0	1	0
        5	2025-12-28 09:17:22	1	0	1	0
       22	2025-12-28 09:17:36	1	0	1	0
       12	2025-12-28 09:19:24	1	0	1	0
       16	2025-12-28 09:30:11	1	0	1	0
       11	2025-12-28 10:49:24	1	4	1	0
        5	2025-12-28 12:37:10	1	0	1	0
        5	2025-12-28 14:18:31	1	0	1	0
       11	2025-12-28 18:02:42	1	0	1	0
       22	2025-12-28 19:42:45	1	0	1	0
        5	2025-12-28 21:15:39	1	0	1	0
       16	2025-12-28 21:15:47	1	0	1	0
       12	2025-12-28 21:15:55	1	0	1	0
        5	2025-12-29 09:16:34	1	0	1	0
       12	2025-12-29 09:16:44	1	0	1	0
       22	2025-12-29 09:36:13	1	0	1	0
       11	2025-12-29 10:38:08	1	0	1	0
       19	2025-12-29 10:38:54	1	4	1	0
       20	2025-12-29 10:50:28	1	0	1	0
       16	2025-12-29 11:01:07	1	0	1	0
       20	2025-12-29 18:26:38	1	0	1	0
       11	2025-12-29 18:28:12	1	0	1	0
       19	2025-12-29 18:28:31	1	4	1	0
       22	2025-12-29 20:03:34	1	0	1	0
       12	2025-12-29 21:11:47	1	0	1	0
        5	2025-12-29 21:12:22	1	0	1	0
       16	2025-12-29 21:12:40	1	0	1	0
        5	2025-12-31 09:21:43	1	0	1	0
       12	2025-12-31 09:23:00	1	0	1	0
       21	2025-12-31 09:37:39	1	0	1	0
       19	2025-12-31 10:33:30	1	4	1	0
       11	2025-12-31 11:24:00	1	4	1	0
       19	2025-12-31 18:34:15	1	4	1	0
       11	2025-12-31 18:34:24	1	4	1	0
       21	2025-12-31 21:01:43	1	0	1	0
       12	2025-12-31 21:17:37	1	0	1	0
        5	2025-12-31 21:21:27	1	4	1	0
